          (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    4)
          (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
         
node   4 sent_total    480  recv_total    439

node   5  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    0)
          (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1)
          (   1,    3) (   0,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    3) (   1,    0) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   0,    2) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   0,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   0,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   0,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   0,    2) (   1,    1)
          (   1,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   5 sent_total     93  recv_total     92

node   6  (   0,    0) (   1,    0) (   0,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    4)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    3)
          (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    1)
          (   1,    3) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   0,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    3)
          (   0,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    3) (   1,    2) (   1,    1) (   1,    1) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0)
          (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1)
          (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   0,    1) (   1,    0) (   1,    0)
          (   0,    3) (   1,    2) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   0,    0) (   1,    2) (   1,    1) (   0,    3)
          (   1,    2) (   1,    1) (   0,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   0,    2) (   1,    2) (   1,    1) (   0,    0) (   1,    1) (   0,    1) (   1,    0) (   1,    2) (   1,    1)
          (   1,    2) (   1,    4) (   1,    1) (   1,    0) (   1,    3) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    0)
          (   1,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    3) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   0,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    0) (   1,    4) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   0,    3) (   1,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2)
          (   0,    1) (   1,    0) (   1,    1) (   0,    0) (   0,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    3) (   1,    2) (   0,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    3)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   0,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   0,    2) (   1,    0)
          (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   0,    2) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   0,    0) (   1,    2) (   1,    1) (   0,    1) (   1,    1) (   0,    1) (   1,    1)
          (   0,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    3)
          (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1)
          (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    1)
          (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    0)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    2) (   1,    0)
          (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    3) (   1,    2)
          (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    3) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    2) (   1,    3) (   1,    1) (   1,    2) (   1,    1) (   1,    4) (   1,    1) (   1,    2) (   1,    1)
          (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    2)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    2)
         
node   6 sent_total    474  recv_total    464

node   7  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    0)
          (   1,    1) (   1,    2) (   1,    2) (   1,    3) (   1,    0) (   1,    0) (   1,    2) (   1,    5) (   1,    1) (   1,    2)
          (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    3) (   1,    2) (   1,    3) (   1,    0) (   1,    2) (   1,    1) (   1,    3) (   1,    2)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    3)
          (   1,    2) (   0,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   0,    2)
          (   1,    0) (   1,    2) (   1,    3) (   0,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   0,    1) (   1,    1) (   1,    0) (   0,    1)
          (   1,    0) (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   0,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   0,    0) (   0,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   0,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    1)
          (   1,    0) (   1,    0) (   0,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    2) (   0,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   0,    0) (   0,    0) (   1,    1) (   1,    0)
          (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    3) (   1,    3) (   1,    3) (   1,    1) (   1,    1) (   1,    0)
          (   0,    0) (   1,    1) (   0,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    2) (   0,    1) (   0,    3) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   0,    0) (   0,    1) (   1,    1) (   0,    1) (   1,    2) (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    2)
          (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0)
          (   1,    2) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   0,    2)
          (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    3) (   0,    0) (   1,    1) (   0,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    3) (   1,    3) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0)
          (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1)
          (   1,    2) (   1,    3) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    3) (   1,    3) (   1,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0)
          (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    3)
          (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0)
          (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    2) (   1,    1)
          (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    3)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2)
          (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    3) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2)
          (   1,    0) (   1,    1) (   1,    2) (   1,    3) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2)
          (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    3) (   1,    1) (   1,    2)
         
node   7 sent_total    474  recv_total    455

node   8  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    3) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    2) (   1,    1)
          (   1,    3) (   1,    0) (   1,    3) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    3)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   0,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    0)
          (   1,    0) (   1,    3) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   0,    1) (   1,    2) (   1,    1) (   1,    1) (   0,    1) (   1,    3) (   1,    0) (   1,    4)
          (   1,    0) (   1,    1) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    2)
          (   1,    3) (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    3) (   0,    0) (   1,    2) (   1,    1) (   1,    1)
          (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   0,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   0,    0) (   1,    1) (   0,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   0,    1) (   1,    2)
          (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    2)
          (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   0,    0) (   1,    3) (   1,    3) (   1,    2) (   1,    1)
          (   1,    1) (   0,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   0,    1) (   0,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   0,    1) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   0,    3) (   1,    0) (   1,    2)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    2)
          (   0,    1) (   0,    3) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   0,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    2) (   1,    1) (   0,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1)
          (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    4) (   1,    1) (   1,    2)
          (   1,    2) (   1,    0) (   1,    1) (   0,    2) (   1,    0) (   1,    1) (   0,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   0,    1) (   1,    0) (   0,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    3) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   0,    0) (   1,    0) (   1,    2) (   0,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0)
          (   1,    1) (   1,    4) (   1,    1) (   0,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    3) (   1,    2) (   1,    1) (   1,    0) (   0,    1) (   1,    0) (   1,    1) (   1,    0) (   0,    1)
          (   0,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    4) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    1) (   1,    1) (   1,    4) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    4)
          (   1,    2) (   1,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    2)
          (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    3) (   1,    2) (   1,    0) (   1,    4)
